model,fold,precision,recall
ir_revised,1,0.43149221849252367,0.9908899789768746
ir_revised,1,0.43162393162393164,0.9908899789768746
ir_revised,1,0.4317557251908397,0.9908899789768746
ir_revised,1,0.43188759926695175,0.9908899789768746
ir_revised,1,0.4317140238313474,0.9901892081289418
ir_revised,1,0.43184596577017115,0.9901892081289418
ir_revised,1,0.4319779883827576,0.9901892081289418
ir_revised,1,0.43211009174311926,0.9901892081289418
ir_revised,1,0.43224227592535946,0.9901892081289418
ir_revised,1,0.43237454100367195,0.9901892081289418
ir_revised,1,0.4325068870523416,0.9901892081289418
ir_revised,1,0.432639314145744,0.9901892081289418
ir_revised,1,0.4327718223583461,0.9901892081289418
ir_revised,1,0.4329044117647059,0.9901892081289418
ir_revised,1,0.43303708243947286,0.9901892081289418
ir_revised,1,0.4331698344573881,0.9901892081289418
ir_revised,1,0.43330266789328425,0.9901892081289418
ir_revised,1,0.4334355828220859,0.9901892081289418
ir_revised,1,0.433261736729058,0.9894884372810091
ir_revised,1,0.43339472068753837,0.9894884372810091
ir_revised,1,0.433527786306417,0.9894884372810091
ir_revised,1,0.43366093366093367,0.9894884372810091
ir_revised,1,0.4337941628264209,0.9894884372810091
ir_revised,1,0.4339274738783036,0.9894884372810091
ir_revised,1,0.4340608668920996,0.9894884372810091
ir_revised,1,0.43419434194341944,0.9894884372810091
ir_revised,1,0.43432789910796676,0.9894884372810091
ir_revised,1,0.43446153846153845,0.9894884372810091
ir_revised,1,0.43459526008002464,0.9894884372810091
ir_revised,1,0.43472906403940886,0.9894884372810091
ir_revised,1,0.4348629504157684,0.9894884372810091
ir_revised,1,0.4349969192852742,0.9894884372810091
ir_revised,1,0.43513097072419105,0.9894884372810091
ir_revised,1,0.4352651048088779,0.9894884372810091
ir_revised,1,0.43539932161578787,0.9894884372810091
ir_revised,1,0.4355336212214682,0.9894884372810091
ir_revised,1,0.4356680037025609,0.9894884372810091
ir_revised,1,0.43580246913580245,0.9894884372810091
ir_revised,1,0.43562828033343626,0.9887876664330764
ir_revised,1,0.435762816553428,0.9887876664330764
ir_revised,1,0.4358974358974359,0.9887876664330764
ir_revised,1,0.43603213844252164,0.9887876664330764
ir_revised,1,0.43616692426584236,0.9887876664330764
ir_revised,1,0.4363017934446506,0.9887876664330764
ir_revised,1,0.43643674605629446,0.9887876664330764
ir_revised,1,0.43657178217821785,0.9887876664330764
ir_revised,1,0.4367069018879604,0.9887876664330764
ir_revised,1,0.4368421052631579,0.9887876664330764
ir_revised,1,0.43697739238154226,0.9887876664330764
ir_revised,1,0.43711276332094173,0.9887876664330764
ir_revised,1,0.43724821815928105,0.9887876664330764
ir_revised,1,0.43738375697458154,0.9887876664330764
ir_revised,1,0.43751937984496125,0.9887876664330764
ir_revised,1,0.43765508684863524,0.9887876664330764
ir_revised,1,0.4374806081290723,0.9880868955851436
ir_revised,1,0.4376163873370577,0.9880868955851436
ir_revised,1,0.43744178826451413,0.9873861247372109
ir_revised,1,0.4375776397515528,0.9873861247372109
ir_revised,1,0.4377135756446101,0.9873861247372109
ir_revised,1,0.43784959602237417,0.9873861247372109
ir_revised,1,0.4379857009636307,0.9873861247372109
ir_revised,1,0.4381218905472637,0.9873861247372109
ir_revised,1,0.43825816485225505,0.9873861247372109
ir_revised,1,0.43839452395768513,0.9873861247372109
