model,fold,precision,recall
IR,5,0.42518028846153844,0.9922861150070126
IR,5,0.42530808536218817,0.9922861150070126
IR,5,0.4254359591100421,0.9922861150070126
IR,5,0.4255639097744361,0.9922861150070126
IR,5,0.4256919374247894,0.9922861150070126
IR,5,0.42582004213060487,0.9922861150070126
IR,5,0.425948223961469,0.9922861150070126
IR,5,0.4260764829870521,0.9922861150070126
IR,5,0.42620481927710846,0.9922861150070126
IR,5,0.42633323290147634,0.9922861150070126
IR,5,0.42646172393007836,0.9922861150070126
IR,5,0.4265902924329213,0.9922861150070126
IR,5,0.4267189384800965,0.9922861150070126
IR,5,0.42684766214177977,0.9922861150070126
IR,5,0.42697646348823176,0.9922861150070126
IR,5,0.42710534258979777,0.9922861150070126
IR,5,0.4272342995169082,0.9922861150070126
IR,5,0.4273633343400785,0.9922861150070126
IR,5,0.42749244712990936,0.9922861150070126
IR,5,0.42762163795708674,0.9922861150070126
IR,5,0.4277509068923821,0.9922861150070126
IR,5,0.4278802540066526,0.9922861150070126
IR,5,0.4280096793708409,0.9922861150070126
IR,5,0.4281391830559758,0.9922861150070126
IR,5,0.4282687651331719,0.9922861150070126
IR,5,0.42839842567363,0.9922861150070126
IR,5,0.4285281647486372,0.9922861150070126
IR,5,0.4286579824295668,0.9922861150070126
IR,5,0.4287878787878788,0.9922861150070126
IR,5,0.4289178538951197,0.9922861150070126
IR,5,0.42904790782292296,0.9922861150070126
IR,5,0.4291780406430088,0.9922861150070126
IR,5,0.42930825242718446,0.9922861150070126
IR,5,0.4294385432473445,0.9922861150070126
IR,5,0.4295689131754706,0.9922861150070126
IR,5,0.4296993622836319,0.9922861150070126
IR,5,0.4298298906439854,0.9922861150070126
IR,5,0.4299604983287755,0.9922861150070126
IR,5,0.43009118541033436,0.9922861150070126
IR,5,0.43022195196108237,0.9922861150070126
IR,5,0.430352798053528,0.9922861150070126
IR,5,0.4304837237602677,0.9922861150070126
IR,5,0.43061472915398663,0.9922861150070126
IR,5,0.4307458143074581,0.9922861150070126
IR,5,0.43087697929354446,0.9922861150070126
IR,5,0.43100822418519646,0.9922861150070126
IR,5,0.431139549055454,0.9922861150070126
IR,5,0.4312709539774459,0.9922861150070126
IR,5,0.43140243902439024,0.9922861150070126
IR,5,0.4315340042695944,0.9922861150070126
IR,5,0.43166564978645516,0.9922861150070126
IR,5,0.43179737564845894,0.9922861150070126
IR,5,0.43192918192918195,0.9922861150070126
IR,5,0.43206106870229005,0.9922861150070126
IR,5,0.4321930360415394,0.9922861150070126
IR,5,0.4323250840207761,0.9922861150070126
IR,5,0.43245721271393645,0.9922861150070126
IR,5,0.43258942219504737,0.9922861150070126
IR,5,0.4327217125382263,0.9922861150070126
IR,5,0.43254817987152033,0.9915848527349228
IR,5,0.43237454100367195,0.9908835904628331
IR,5,0.4325068870523416,0.9908835904628331
IR,5,0.432639314145744,0.9908835904628331
IR,5,0.4327718223583461,0.9908835904628331
IR,5,0.4329044117647059,0.9908835904628331
IR,5,0.43303708243947286,0.9908835904628331
IR,5,0.4328632740649908,0.9901823281907434
IR,5,0.4329960134927936,0.9901823281907434
IR,5,0.4331288343558282,0.9901823281907434
IR,5,0.433261736729058,0.9901823281907434
IR,5,0.43339472068753837,0.9901823281907434
IR,5,0.433527786306417,0.9901823281907434
IR,5,0.43366093366093367,0.9901823281907434
