class_ir,delta
Retained,0.37743907425385365
Retained,0.38907827053471156
Retained,0.3912127880080713
Retained,0.39309953918910034
Retained,0.374111445761669
Retained,0.3862971993301252
Retained,0.3876917337744796
Retained,0.4093498473817308
Retained,0.4092506087837436
Retained,0.3908251062504863
Retained,0.3823024252945288
Retained,0.3467037839911129
Retained,0.3914373460175986
Retained,0.39180956616677687
Retained,0.39567705255331725
Retained,0.3768341331316902
Retained,0.36403605693436814
Retained,0.4181131094973883
Retained,0.37363209757185634
Retained,0.41890448614902837
Retained,0.35992792716871463
Retained,0.4153780732196376
Retained,0.3797087836083376
Retained,0.37822220816495195
Retained,0.3981629055346827
Retained,0.38351263298437566
Retained,0.3913573329555688
Retained,0.3826077182002324
Retained,0.37710832561883106
Retained,0.4302307919369896
Retained,0.37317488993718967
Retained,0.3915066707702101
Retained,0.35747673239548855
Retained,0.37802789358106254
Retained,0.4035939126210468
Retained,0.41762183158452243
Retained,0.39469915580162235
Retained,0.40632474333025087
Retained,0.38232552301386247
Retained,0.4069538005014138
Retained,0.40489312874184924
Retained,0.37035881058019715
Retained,0.3844473149267007
Retained,0.3661578950622077
Retained,0.38908549125240394
Retained,0.3943129180597124
Retained,0.3891251037942102
Retained,0.38507980966563965
Retained,0.40122238142927846
Retained,0.380777008029373
Retained,0.3737363264923453
Retained,0.39974053430364376
Retained,0.38529499437043374
Retained,0.3980834281255837
Retained,0.4144716833051633
Retained,0.37465108161880356
Retained,0.4118018451864454
Retained,0.37978620896788284
Retained,0.40196416242848687
Retained,0.4298209727199578
Retained,0.3848398902718906
Retained,0.3781476798394773
Retained,0.39561234829985287
Retained,0.3783503299991946
Retained,0.40646627870116403
Retained,0.4206359947738548
Retained,0.36156377881667734
Retained,0.38527767370944366
Retained,0.3783322122210751
Retained,0.3902041174049085
Retained,0.3899315386470548
Retained,0.38576001988021885
Retained,0.3674540490254017
Retained,0.40644180935049623
Retained,0.38563801833798944
Retained,0.4056054393949971
Retained,0.4030330175277104
Retained,0.41173423182863556
Retained,0.4043921553622507
Retained,0.41052052570943437
Retained,0.3760512940066031
Retained,0.382533756636086
Retained,0.3586403938940117
Retained,0.39024376023669183
Retained,0.3918410470806614
Retained,0.4034469086461503
Retained,0.40115838554270755
Retained,0.3580915276286238
Retained,0.37759517319741115
Retained,0.3829859266494964
Retained,0.4126440151567733
Retained,0.3565378768615597
Retained,0.3883748204529158
Retained,0.35940699066948845
Retained,0.4054399088042303
Retained,0.39304607104777844
Retained,0.38688923783508133
Retained,0.3988560580283103
Retained,0.4074555697127784
Retained,0.45117757820943366
Retained,0.38630396465921846
Retained,0.3709819997509137
Retained,0.42966903734600337
Retained,0.40603915250394274
Retained,0.4176528186734237
Retained,0.3707093165531015
Retained,0.38526875157460033
Retained,0.34963148517751036
Retained,0.4009777855222771
Retained,0.3541981947516182
Retained,0.36580838819329903
Retained,0.3749574313437544
Retained,0.3965885640935066
Retained,0.40040318453613627
Retained,0.3770956422337262
Retained,0.3982028885622846
Retained,0.3850064520162175
Retained,0.40804694721084983
Retained,0.4083894046873546
Retained,0.3580630794436427
Retained,0.3733905547980473
Retained,0.39707548961266315
Retained,0.3866620659519483
Retained,0.39802300212187525
Retained,0.3607254340552736
Retained,0.4116553573959079
Retained,0.4263156686601865
Retained,0.4000713432578428
Retained,0.34696222563038787
Retained,0.3828429407533309
Retained,0.40863626620262283
Retained,0.37380325292928507
Retained,0.3690148035846826
Retained,0.3741614992517696
Retained,0.39061977293746697
Retained,0.4135474135621268
Retained,0.3739774328801489
Retained,0.4001168997828302
Retained,0.35833807999217515
Retained,0.4225264066183757
Retained,0.39303778759748836
Retained,0.3714366595080806
Retained,0.3809626242662642
Retained,0.41222235675087315
Retained,0.3631769859587698
Retained,0.3841904875663318
Retained,0.3967944588743343
Retained,0.3693184615018079
Retained,0.384837586463862
Retained,0.38787027451708495
Retained,0.40260879605187444
Retained,0.3830347814766647
Retained,0.3803855828242808
Retained,0.3644164550464748
Retained,0.37475748267346876
Retained,0.38006872935074343
Retained,0.4031241863471421
Retained,0.42591038789116176
Retained,0.38035143678593014
Retained,0.3920380127790194
Retained,0.4094909331302705
Retained,0.4278073624145543
Retained,0.36879650999728
Retained,0.38735008479302707
Retained,0.36346631567580506
Retained,0.38249384640664585
Retained,0.4060994273257227
Retained,0.3979853357184606
Retained,0.39553985808116665
Retained,0.3864972886584819
Retained,0.37540246961218493
Retained,0.3673706854294239
Retained,0.4321809937187886
Retained,0.40132032216204955
Retained,0.3743726096559443
Retained,0.3759050845035831
Retained,0.4006834532550087
Retained,0.3821482467780646
Retained,0.37337292588439486
Retained,0.3664387181980945
Retained,0.38439063539081175
Retained,0.37939765689919475
Retained,0.36211619683078855
Retained,0.3637747152291103
Retained,0.390440334670487
Retained,0.4212624971604177
Retained,0.3522154875340904
Retained,0.3849568371866066
Retained,0.40058043309614955
Retained,0.40870898614834333
Retained,0.3902824903460784
Retained,0.3829326335439998
Retained,0.37175744162388613
Retained,0.4026764848308848
Retained,0.3790753285435889
Retained,0.3886893703865021
Retained,0.3695696069728517
Retained,0.37281088198610157
Retained,0.4186683586911825
Retained,0.4073582401656568
Retained,0.4102615874078446
Retained,0.421014435425892
Retained,0.41760123601118104
Retained,0.4071173467765683
Retained,0.3621802160869797
Retained,0.3629405340702063
Retained,0.4183149118485986
Retained,0.3776864555134207
Retained,0.3806174263139496
Retained,0.3576607740253001
Retained,0.374014942569421
Retained,0.3990126846777361
Retained,0.3791800309080851
Retained,0.35015500132324545
Retained,0.38805219779349703
Retained,0.380744227517218
Retained,0.4108999986139789
Retained,0.4031193351978087
Retained,0.3811585956474832
Retained,0.3878805663650362
Retained,0.38570545814409574
Retained,0.4020277958996304
Retained,0.39179209444665075
Retained,0.3819169646990683
Retained,0.38528242214443476
Retained,0.3733753260957075
Retained,0.3699147567213524
Retained,0.40496379883559236
Retained,0.41376889393776195
Retained,0.3385710572226448
Retained,0.41832922909680387
Retained,0.3763000290942191
Retained,0.42301572514313096
Retained,0.3691752479972008
Retained,0.3860852338987547
Retained,0.39133384393555065
Retained,0.37809180877795356
Retained,0.3959761909783369
Retained,0.38153650528875066
Retained,0.3605097832495936
Retained,0.36525903804547155
Retained,0.3911612406820702
Retained,0.3704087196396937
Retained,0.3945148124807694
Retained,0.37292382335541224
Retained,0.3773044138774173
Retained,0.39875495188155413
Retained,0.41306051227496293
Retained,0.4186360167771325
Retained,0.3948499416674935
Retained,0.3807466549438733
Retained,0.4151271038040016
Retained,0.3770313766437377
Retained,0.3859587855583259
Retained,0.36738398234599
Retained,0.3973847480409365
Retained,0.3995266916230942
Retained,0.3733641698686383
Retained,0.39359334241889427
Retained,0.40892776911559503
Retained,0.38783845396899386
Retained,0.4288675671882
Retained,0.3452450625372275
Retained,0.3815158315547246
Retained,0.38182302025187614
Retained,0.36572484452393816
Retained,0.4311656840704493
Retained,0.3887087500070203
Retained,0.37169350989905103
Retained,0.37550061387620115
Retained,0.40657843211350414
Retained,0.39077314948793523
Retained,0.41986098629035956
Retained,0.3650863558507743
Retained,0.4130620766461126
Retained,0.37139204227806444
Retained,0.40217276151571735
Retained,0.39459796942049247
Retained,0.38582472916314803
Retained,0.39492655525816334
Retained,0.39721393294700535
Retained,0.33938241146200665
Retained,0.39759522133552133
Retained,0.365639687927239
Retained,0.38740551056176403
Retained,0.40140806504854004
Retained,0.42172427244753474
Retained,0.37285178054676016
Retained,0.3506922712032388
Retained,0.39809110789365715
Retained,0.40247769417835816
Retained,0.41793241990177654
Retained,0.4102572402848129
Retained,0.3753963056997737
Retained,0.4330712214517462
Retained,0.3717322167665216
Retained,0.4198595916515131
Retained,0.41810753546545043
Retained,0.42066891287988173
Retained,0.40023700584577854
Retained,0.3896959268785339
Retained,0.3560749525085283
Retained,0.3953616829995894
Retained,0.4065029145324322
Retained,0.3949727152758629
Retained,0.36991343342615
Retained,0.37681401381760565
Retained,0.3821087207338574
Retained,0.36216497471042414
Retained,0.3752318916131516
Retained,0.3965344082134558
Retained,0.37781434138436965
Retained,0.38169999404032995
Retained,0.38805138173794307
Retained,0.37276334579497306
Retained,0.3844268862158425
Retained,0.4005984137826165
Retained,0.3739174047706834
Retained,0.38463329990807504
Retained,0.3931169820288288
Retained,0.3929085933909815
Retained,0.3886382934544674
Retained,0.33451076527771023
Retained,0.3442793896896232
Retained,0.4105160140846234
Retained,0.37036867909575777
Retained,0.3922809266363608
Retained,0.37015517105062457
Retained,0.3581408037924208
Retained,0.38836052443077207
Retained,0.41759731846747616
Retained,0.38207314894052086
Retained,0.4071077218788031
Retained,0.3904847099444744
Retained,0.38107844511626965
Retained,0.38552078910666204
Retained,0.35647906702957194
Retained,0.38543488790942504
Retained,0.3885326762157646
Retained,0.3570294552567314
Retained,0.3494585555213524
Retained,0.4551697422031319
Retained,0.3467784550073772
Retained,0.37753807823310703
Retained,0.4165335794650551
Retained,0.4002944342049307
Retained,0.37831681187766686
Retained,0.38570562264981645
Retained,0.42191679809727906
Retained,0.3930963007823642
Retained,0.3741217515689924
Retained,0.40097616074696124
Retained,0.412143715289727
Retained,0.35332480204107375
Retained,0.4048335458026207
Retained,0.40003324627005515
Retained,0.42556421215460477
Retained,0.40918455761709566
Retained,0.3851693061096044
Retained,0.3972448203985317
Retained,0.3786857683357826
Retained,0.3865086121492059
Retained,0.37986716244944485
Retained,0.35602020286812885
Retained,0.3739821560906513
Retained,0.4127263243474114
Retained,0.3980040133009251
Retained,0.40889585159580705
Retained,0.36888156200509997
Retained,0.3987402970574021
Retained,0.3790107429409279
Retained,0.38838897955861634
Retained,0.36598359619177906
Retained,0.3321624775937971
Retained,0.3787169861912761
Retained,0.3754719955256778
Retained,0.37351819828477434
Retained,0.34742118090550594
Retained,0.379512725511033
Retained,0.37620492775442516
Retained,0.3763934598288246
Retained,0.35412908527106607
Retained,0.4123744636766565
Retained,0.38237657781186835
Retained,0.37593136007154315
Retained,0.3963481622589345
Retained,0.4190802012233997
Retained,0.4049651470291785
Retained,0.3694488455161345
Retained,0.38268040434032274
Retained,0.3555495998062725
Retained,0.34658179232429287
Retained,0.4104852183407944
Retained,0.4044187318811655
Retained,0.4311394850298047
Retained,0.3849754605861707
Retained,0.394871214270883
Retained,0.4286336561842929
Retained,0.40813468496884214
Retained,0.419879029430883
Retained,0.3833392291501855
Retained,0.4045034943027934
Retained,0.4300320875334102
Retained,0.38173611696278237
Retained,0.36653953698882086
Retained,0.4083773315662366
Retained,0.3770135269274714
Retained,0.3686802198932946
Retained,0.35949510641802634
Retained,0.3825524769377371
Retained,0.39651671624739404
Retained,0.41150473748143934
Retained,0.3988928864134939
Retained,0.3683010227025248
Retained,0.3772194133141811
Retained,0.3834164913910141
Retained,0.3817172010809108
Retained,0.37546632069403163
Retained,0.3994582819747376
Retained,0.3631394562189975
Retained,0.39736443193540844
Retained,0.3539276904238783
Retained,0.40205780736428487
Retained,0.38885107502649136
Retained,0.41093944359394646
Retained,0.36584709510963553
Retained,0.3834380832596632
Retained,0.40320959453436345
Retained,0.3911152730491661
Retained,0.35492049311190355
Retained,0.4043740511356966
Retained,0.4089389951421771
Retained,0.40675019873242224
Retained,0.36359959290277866
Retained,0.3814388999915865
Retained,0.38291422418931137
Retained,0.4121454685378975
Retained,0.3951236476467309
Retained,0.38141649510210013
Retained,0.39623711419576574
Retained,0.39413580953440425
Retained,0.3984873035319476
Retained,0.4040281043127584
Retained,0.40610635459389866
Retained,0.3934664349755674
Retained,0.36126383705517473
Retained,0.38596283931267505
Retained,0.38954616220121646
Retained,0.38818639706519725
Retained,0.3703673510734543
Retained,0.38402537399743064
Retained,0.39793330402138405
Retained,0.3624375618025943
Retained,0.38804945337561714
Retained,0.39959164615406984
Retained,0.4071903761360536
Retained,0.3838522367861716
Retained,0.3599777277153158
Retained,0.38596013849795796
Retained,0.3724044422259195
Retained,0.3935694657482053
Retained,0.37418764592313614
Retained,0.3441494914060506
Retained,0.3761949557331998
Retained,0.37416328744325955
Retained,0.4137869626492837
Retained,0.3648971499983013
Retained,0.41439771799705305
Retained,0.37786318469968205
Retained,0.362323960114497
Retained,0.3868754487054662
Retained,0.3679022999169469
Retained,0.41013383657340735
Retained,0.37694173033323974
Retained,0.41967980132059035
Retained,0.413766405372047
Retained,0.3981963768125013
Retained,0.39138887743129286
Retained,0.3756019390655041
Retained,0.3968612817572629
Retained,0.4079819778510861
Retained,0.3919324745691625
Retained,0.4238180633004109
Retained,0.40496190564312917
Retained,0.3617578042936138
Retained,0.3927143910773766
Retained,0.3659942053941174
Retained,0.3664447045436904
Retained,0.3902167280070438
Retained,0.343983322437901
Retained,0.41566454279962334
Retained,0.38253007780629145
Retained,0.3711172102872718
Retained,0.3870814607853018
Retained,0.3833174646254131
Retained,0.3694478462384345
Retained,0.38495075558398256
Retained,0.3779424014460662
Retained,0.3439076644667727
Retained,0.36547767861186725
Retained,0.36189093158005636
Retained,0.375597845745996
Retained,0.3974693558716789
Retained,0.4275170948371148
Retained,0.3869353675536078
Retained,0.40745896378958113
Retained,0.3949472719831135
Retained,0.3948862250948774
Retained,0.39425711897067356
Retained,0.3840457413823473
Retained,0.35201998912017723
Retained,0.374736152816473
Retained,0.4031020451999331
Retained,0.3689399030546987
Retained,0.38164977631879793
Retained,0.39151056980301974
Retained,0.3982717221514162
Retained,0.39711182909284526
Retained,0.40248432502553616
Retained,0.3954860999462224
Retained,0.33465902141522946
Retained,0.3907330633304138
Retained,0.3722116249436574
Retained,0.4033405176489598
Retained,0.3849644587883085
Retained,0.3440179768116898
Retained,0.3885180796266291
Retained,0.36754742896462433
Retained,0.39255525732156127
Retained,0.36932574565611087
Retained,0.4197576270021086
Retained,0.38783556260780333
Retained,0.36828628828631194
Retained,0.3989781936442758
Retained,0.3938442539554622
Retained,0.3997059482499289
Retained,0.4254289055262092
Retained,0.3546572651383069
Retained,0.3804013722142804
Retained,0.4132182779589976
Retained,0.38561536413866504
Retained,0.3585860374404876
Retained,0.40403666641254327
Retained,0.4054043577528532
Retained,0.3815106648809267
Retained,0.4061842245283036
Retained,0.3937658682219926
Retained,0.3886732261050059
Retained,0.40650047779991905
Retained,0.4120966904854589
Retained,0.35893547734257303
Retained,0.3688231070538429
Retained,0.373987638623698
Retained,0.368505682065249
Retained,0.37048458208388785
Retained,0.3855314992880453
Retained,0.37775324825154744
Retained,0.42862260783563233
Retained,0.3955574823726719
Retained,0.34874656855495423
Retained,0.39175101092718806
Retained,0.35215311404339344
Retained,0.38764730803755354
Retained,0.41127283900471595
Retained,0.41633571054794133
Retained,0.3526329013700565
Retained,0.3819195907748599
Retained,0.34791577709025856
Retained,0.41957199153779545
Retained,0.40904782692187186
Retained,0.36082246728541884
Retained,0.3943344509949765
Retained,0.3804443397704549
Retained,0.3982535662535178
Retained,0.3536851466782166
Retained,0.39381162070068776
Retained,0.39431224881718674
Retained,0.39596728771959716
Retained,0.3821428529358419
Retained,0.36586168743135844
Retained,0.37980304458908326
Retained,0.360493575777941
Retained,0.3906962509001916
Retained,0.3674690849746983
Retained,0.3822620753044544
Retained,0.34005891265198934
Retained,0.3916610147356459
Retained,0.4101621479446655
Retained,0.37280161251866467
Retained,0.3873953164829285
Retained,0.3872646117568492
Retained,0.36826839549091034
Retained,0.41590379225809565
Retained,0.3745797359102312
Retained,0.3595421442038688
Retained,0.37293082204169636
Retained,0.3380119641196915
Retained,0.37142115448121843
Retained,0.3665363415706406
Retained,0.3806512815660891
Retained,0.41605201236006445
Retained,0.34745472169520325
Retained,0.3833437553964512
Retained,0.3854342509562389
Retained,0.38525101739051315
Retained,0.41935462127228745
Retained,0.4026536234952772
Retained,0.42026372371956827
Retained,0.40546272318324234
Retained,0.3933890023256454
Retained,0.3670373621000382
Retained,0.3760921245730284
Retained,0.39142600646162035
Retained,0.3553470759728369
Retained,0.4025528224126537
Retained,0.36814804419855757
Retained,0.36186480386059877
Retained,0.37066390915499775
Retained,0.39900391910082655
Retained,0.4272216302011778
Retained,0.39012989608066173
Retained,0.3767806984254199
Retained,0.3996102801830763
Retained,0.41758342546552135
Retained,0.39081819450821326
Retained,0.3829810336976972
Retained,0.3987950793502144
Retained,0.4294617927611183
Retained,0.3924454265760922
Retained,0.3879225160206268
Retained,0.36910623982131885
Retained,0.40576702125666
Retained,0.40359782627688956
Retained,0.3911485519584026
Retained,0.36135344579733353
Retained,0.3667018815244023
Retained,0.3717620346253209
Retained,0.3795048764332187
Retained,0.35240352604277103
Retained,0.38470612095348744
Retained,0.39147764736406393
Retained,0.3896879993050794
Retained,0.3928706710013386
Retained,0.39079371475873687
Retained,0.41138595039455417
Retained,0.37518131447156816
Retained,0.38357188820018007
Retained,0.34590075549723326
Retained,0.37954610102043956
Retained,0.3778187169518126
Retained,0.38171371602259235
Retained,0.4090732403780196
Retained,0.38839050034294736
Retained,0.38744883851044826
Retained,0.3833229810469615
Retained,0.3923860324399682
Retained,0.41866931805779783
Retained,0.3459235260241746
Retained,0.37695307688568114
Retained,0.360222780659905
Retained,0.39854281211869924
Retained,0.38690735206590193
Retained,0.3677241124029481
Retained,0.35562652478828516
Retained,0.37397628674317945
Retained,0.364663916235383
Retained,0.3735983183604254
Retained,0.3985195643589499
Retained,0.3589842791804031
Retained,0.4004228429492184
Retained,0.4224236123017042
Retained,0.36233640249717597
Retained,0.3854184519631786
Retained,0.360062178884257
Retained,0.37805619479245733
Retained,0.41344473074693955
Retained,0.3767065448332009
Retained,0.38809177363387326
Retained,0.3857079207328474
Retained,0.3780862142017447
Retained,0.39518521943865986
Retained,0.36910611898070605
Retained,0.3361792314211187
Retained,0.4110623539263846
Retained,0.3810560425188445
Retained,0.3843956624379843
Retained,0.42641578325498525
Retained,0.39329024544272984
Retained,0.3928631411421349
Retained,0.4117651307492876
Retained,0.4021309780550432
Retained,0.3810536882537833
Retained,0.3828496236136177
Retained,0.4312731717443925
Retained,0.3867598623055167
Retained,0.35675372287192597
Retained,0.42004451874745813
Retained,0.36932996858742895
Retained,0.424839032716889
Retained,0.3948142445493177
Retained,0.38849621057035316
Retained,0.43193395497690973
Retained,0.4104974180548617
Retained,0.36817583254269387
Retained,0.46889529939748975
Retained,0.3752681180753211
Retained,0.39335331706931886
Retained,0.357270638491027
Retained,0.4282018134378748
Retained,0.3890692877612938
Retained,0.4122939866511852
Retained,0.38976070546596164
Retained,0.38518940009724706
Retained,0.366353080249881
Retained,0.3972983423851177
Retained,0.38521645218229655
Retained,0.3662904100877663
Retained,0.3779977455812991
Retained,0.3711948033235089
Retained,0.38520367345077416
Retained,0.4037436139002941
Retained,0.3737570979856919
Retained,0.40547221473378114
Retained,0.3771568185133885
Retained,0.40222412733280466
Retained,0.40218020072930855
Retained,0.37783670069393505
Retained,0.38629567736928916
Retained,0.4036116276806911
Retained,0.3687322508417073
Retained,0.3677738333051075
Retained,0.37483550881317024
Retained,0.34764924993993834
Retained,0.39939490132472305
Retained,0.3843386341475182
Retained,0.3801252918389778
Retained,0.37530216197677835
Retained,0.3472746347712132
Retained,0.3821306677325324
Retained,0.3763879154366743
Retained,0.40259225201463833
Retained,0.3680338647803147
Retained,0.41951739353277745
Retained,0.3619515201796129
Retained,0.40829383200072894
Retained,0.37446447383388265
Retained,0.363472838825896
Retained,0.3668344987126905
Retained,0.40251287857070484
Retained,0.3880551537788961
Retained,0.3946471826431073
Retained,0.35099305300960254
Retained,0.37052371563801606
Retained,0.39428833228079
Retained,0.42961822705820385
Retained,0.38749742492810346
Retained,0.4217615672455472
Retained,0.3627128357156829
Retained,0.36415313767177065
Retained,0.37590205796531223
Retained,0.39856827009341134
Retained,0.3993444258185768
Retained,0.4001417092245294
Retained,0.40072001868924634
Retained,0.4350753257322344
Retained,0.3723750962597112
Retained,0.37041368784111534
Retained,0.3619119852762997
Retained,0.40119727344690936
Retained,0.4097291816215934
Retained,0.3783274339985449
Retained,0.4015350958707749
Retained,0.3722728864183516
Retained,0.4061027930887456
Retained,0.3981755640494514
Retained,0.4277804067019599
Retained,0.3972542429330867
Retained,0.4068957326634206
Retained,0.37967810691094955
Retained,0.38207365604173205
Retained,0.3884542687158857
Retained,0.35685104008334695
Retained,0.367072135912605
Retained,0.36856066449932773
Retained,0.4104457653015596
Retained,0.38620429061497297
Retained,0.37781177978439595
Retained,0.370119473869809
Retained,0.3841802936945739
Retained,0.387236581080834
Retained,0.3507919013515751
Retained,0.3862913434466978
Retained,0.41749568116510105
Retained,0.3545385539587007
Retained,0.4409215066238097
Retained,0.4037813342884096
Retained,0.3857628347888404
Retained,0.35088514727564424
Retained,0.39706939283677894
Retained,0.36799791439491264
Retained,0.3790730720596521
Retained,0.41202879233820117
Retained,0.3794425414795783
Retained,0.4021217121787089
Retained,0.4011239786732438
Retained,0.41120508474616235
Retained,0.40386056507729945
Retained,0.3896990175387754
Retained,0.391711367040574
Retained,0.39906806288791863
Retained,0.38130746702436547
Retained,0.3721562322801532
Retained,0.4302626804581559
Retained,0.390222314076162
Retained,0.3955642138616967
Retained,0.3808347012939498
Retained,0.40190343297593667
Retained,0.38115694588006577
Retained,0.39390733654103116
Retained,0.4056833523425105
Retained,0.37381028294607266
Retained,0.3836317936731868
Retained,0.3720921002095871
Retained,0.40474227123524564
Retained,0.4304485130688172
Retained,0.35603978889175686
Retained,0.4045218660916587
Retained,0.3732488038775641
Retained,0.33063636800012314
Retained,0.39874472123531957
Retained,0.3660378905788581
Retained,0.3385287004711951
Retained,0.36113017554302745
Retained,0.36583806157765264
Retained,0.35689463999776916
Retained,0.3579654462880844
Retained,0.4266090451062123
Retained,0.38797664976689855
Retained,0.4209937008565507
Retained,0.3938832165615249
Retained,0.36731224635034393
Retained,0.3702576219747067
Retained,0.42171718771107775
Retained,0.362705403292276
Retained,0.37979256087994023
Retained,0.39811700774744474
Retained,0.38022375312014867
Retained,0.4097635049054582
Retained,0.37947551878247476
Retained,0.3995250804637118
Retained,0.38782611613191276
Retained,0.400253494554225
Retained,0.3906949266308089
Retained,0.3935886267401242
Retained,0.3851223838211717
Retained,0.38562607967503165
Retained,0.33008222262185516
Retained,0.39041175172304005
Retained,0.356146071272854
Retained,0.3869619236337591
Retained,0.39000471922855856
Retained,0.3906657530374651
Retained,0.39336687744092647
Retained,0.35866605776676697
Retained,0.3675271515199474
Retained,0.4193847880977504
Retained,0.4362441718898761
Retained,0.43339603913214475
Retained,0.3758413903704543
Retained,0.3770929148798126
Retained,0.3768066341261958
Retained,0.4320277655131282
Retained,0.40660711492411894
Retained,0.37831640863832094
Retained,0.3765739686769461
Retained,0.3568754825502998
Retained,0.36810623169757994
Retained,0.4113221847755862
Retained,0.3917940972715619
Retained,0.410519797129431
Retained,0.4137239764721026
Retained,0.4095490828484176
Retained,0.3900264623439845
Retained,0.34924268683530896
Retained,0.37504967858778665
Retained,0.4168533934975638
Retained,0.43741663120909535
Retained,0.40959507474084755
Retained,0.37336290434326425
Retained,0.37563640062827564
Retained,0.38866596028298783
Retained,0.36564531618741736
Retained,0.3908198770809277
Retained,0.3849886886152969
Retained,0.34769220373473
Retained,0.37931707899156186
Retained,0.3883936957024865
Retained,0.39329389482930893
Retained,0.3719602306415322
Retained,0.35017877040361745
Retained,0.3904573957038527
Retained,0.39798242579692816
Retained,0.400556158493669
Retained,0.37968002751069985
Retained,0.3754635540501322
Retained,0.40293082047482115
Retained,0.3810541034942316
Retained,0.39964060650995104
Retained,0.39496481712641324
Retained,0.39080269197840445
Retained,0.3881089539980294
Retained,0.3796285783446517
Retained,0.40358153697471316
Retained,0.38338649959995036
Retained,0.36826877593067514
Retained,0.3807862404343283
Retained,0.3825167397054608
Retained,0.39785066662057433
Retained,0.380581193457584
Retained,0.36844359637906016
Retained,0.36979663918520167
Retained,0.3694511637486804
Retained,0.3697157656000127
Retained,0.3784764738551788
Retained,0.3546804549202575
Retained,0.4068838019709595
Retained,0.36577396795468764
Retained,0.3738094997336771
Retained,0.3659996758230249
Retained,0.3771821860041255
Retained,0.388438979753058
Spliced,0.0766475001471235
Spliced,0.06760460220168522
Spliced,0.06964670660478546
Spliced,0.0751986396562763
Spliced,0.07436710732923804
Spliced,0.05341077777991216
Spliced,0.08687649276649988
Spliced,0.0915436406793984
Spliced,0.0584785022182427
Spliced,0.08521863641428011
Spliced,0.06886150200694263
Spliced,0.07213238282535409
Spliced,0.06419304198068747
Spliced,0.07726824743591715
Spliced,0.08439036243541817
Spliced,0.07009144095624266
Spliced,0.06946713600657747
Spliced,0.054183101663241945
Spliced,0.05407056150734786
Spliced,0.08033853930596342
Spliced,0.0658470875338172
Spliced,0.07889457819416995
Spliced,0.06758150712891518
Spliced,0.07463078535759976
Spliced,0.0656068128100424
Spliced,0.07005691421358538
Spliced,0.07652841821574666
Spliced,0.06427899979113312
Spliced,0.07352733127338469
Spliced,0.05524629544051367
Spliced,0.07665209439479827
Spliced,0.0662757877323424
Spliced,0.06954903561247439
Spliced,0.05180107405226587
Spliced,0.06441465362850017
Spliced,0.06145173872977236
Spliced,0.07583875748543159
Spliced,0.07913417062296936
Spliced,0.07114895142951895
Spliced,0.05870785003435792
Spliced,0.083851476565892
Spliced,0.06535217716477376
Spliced,0.06740636693264293
Spliced,0.06866245906454461
Spliced,0.07202328955590794
Spliced,0.06557303641937581
Spliced,0.06186486757255006
Spliced,0.08466544611664717
Spliced,0.06240337930904749
Spliced,0.08003898430514382
Spliced,0.06630705648577172
Spliced,0.06326649954113833
Spliced,0.068693510136141
Spliced,0.053856720774958726
Spliced,0.06129364765997843
Spliced,0.06055764532192891
Spliced,0.06505889229809907
Spliced,0.05883270873560873
Spliced,0.07963532080990629
Spliced,0.054590440509894055
Spliced,0.07082750343987738
Spliced,0.06562551951265501
Spliced,0.07310526036968551
Spliced,0.0813267886271741
Spliced,0.0868138187565793
Spliced,0.06685025779172679
Spliced,0.07939462958873242
Spliced,0.08760642547247639
Spliced,0.07042005436182176
Spliced,0.05518614749156857
Spliced,0.07138196208502984
Spliced,0.07869732933298951
Spliced,0.06644045263050444
Spliced,0.08334799354876055
Spliced,0.074654878771573
Spliced,0.07206977557839912
Spliced,0.07496209571116252
Spliced,0.055250466693329316
Spliced,0.06329235434027408
Spliced,0.08639906673845789
Spliced,0.06728738653319781
Spliced,0.06936621438446924
Spliced,0.07486970210840074
Spliced,0.06977196470287675
Spliced,0.08613300222387371
Spliced,0.07885775228450416
Spliced,0.09057672792983502
Spliced,0.07225558380211358
Spliced,0.05907867965087785
Spliced,0.07446719129003282
Spliced,0.07806556219245517
Spliced,0.06711920954533852
Spliced,0.09038168274906255
Spliced,0.0731068644853114
Spliced,0.06351812150506475
Spliced,0.08020306294750341
Spliced,0.07482685138152514
Spliced,0.06290733547940984
Spliced,0.07758393620531855
Spliced,0.06548134404711661
Spliced,0.0887071404703662
Spliced,0.08030207422518305
Spliced,0.07314107962993341
Spliced,0.07109606216788383
Spliced,0.0678685117863296
Spliced,0.07546916301268916
Spliced,0.0766601188790006
Spliced,0.05818701843575004
Spliced,0.06952946261138293
Spliced,0.06682661681160816
Spliced,0.06622265180725762
Spliced,0.06405922112884366
Spliced,0.06619945671626805
Spliced,0.06924596009818257
Spliced,0.08727772133384536
Spliced,0.07596960170840455
Spliced,0.056341014343920186
Spliced,0.08135461875406728
Spliced,0.07910353998421386
Spliced,0.07586035551670894
Spliced,0.06553401973161824
Spliced,0.08056281760840565
Spliced,0.06360980834850043
Spliced,0.06271190284949407
Spliced,0.04983792787627915
Spliced,0.06700579487775317
Spliced,0.06587147655698372
Spliced,0.06262796346533407
Spliced,0.0660887722972683
Spliced,0.08115062079642964
Spliced,0.061035483565322256
Spliced,0.07259280085328455
Spliced,0.0694482194513398
Spliced,0.06866540063369099
Spliced,0.07297570455967677
Spliced,0.08258993196797638
Spliced,0.06371493041350595
Spliced,0.07433298247682484
